Date,Open,High,Low,Close,Volume,Ticker
2018-11-01,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0,NEXOF
2018-11-02,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0,NEXOF
2018-11-05,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0,NEXOF
2018-11-06,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0,NEXOF
2018-11-07,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0,NEXOF
2018-11-08,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,1500,NEXOF
2018-11-09,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,100,NEXOF
2018-11-12,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,NEXOF
2018-11-13,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,NEXOF
2018-11-14,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,100,NEXOF
2018-11-15,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,NEXOF
2018-11-16,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,NEXOF
2018-11-19,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,NEXOF
2018-11-20,10.0,10.0,10.0,10.0,100,NEXOF
2018-11-21,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,1400,NEXOF
2018-11-23,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,NEXOF
2018-11-26,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,NEXOF
2018-11-27,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,NEXOF
2018-11-28,10.0,10.0,10.0,10.0,100,NEXOF
2018-11-29,10.0,10.0,10.0,10.0,0,NEXOF
2018-11-30,11.899999618530273,12.199999809265137,11.899999618530273,12.199999809265137,5000,NEXOF
2018-12-03,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,7000,NEXOF
2018-12-04,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,44000,NEXOF
2018-12-06,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0,NEXOF
2018-12-07,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,100,NEXOF
2018-12-10,10.0,10.0,10.0,10.0,300,NEXOF
2018-12-11,10.0,10.0,10.0,10.0,0,NEXOF
2018-12-12,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,12300,NEXOF
2018-12-13,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,NEXOF
2018-12-14,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,NEXOF
2018-12-17,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,NEXOF
2018-12-18,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,NEXOF
2018-12-19,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,NEXOF
