Date,Open,High,Low,Close,Volume,Ticker
2018-11-01,91.0,95.05000305175781,91.0,94.19999694824219,5444200,EA
2018-11-02,95.29000091552734,95.80000305175781,91.83999633789062,92.45999908447266,5325300,EA
2018-11-05,92.56999969482422,93.05999755859375,91.16000366210938,92.69000244140625,4163800,EA
2018-11-06,92.69000244140625,93.5,91.56999969482422,92.2300033569336,4121700,EA
2018-11-07,93.0,94.62999725341797,92.26000213623047,93.80000305175781,7249200,EA
2018-11-08,94.01000213623047,94.23999786376953,92.33000183105469,93.87000274658203,5045800,EA
2018-11-09,92.86000061035156,92.86000061035156,88.22000122070312,88.88999938964844,7236500,EA
2018-11-12,88.5999984741211,88.87999725341797,86.01000213623047,87.66000366210938,5123600,EA
2018-11-13,88.33000183105469,89.3499984741211,86.98999786376953,87.38999938964844,3732300,EA
2018-11-14,88.23999786376953,88.36000061035156,84.9800033569336,85.76000213623047,3591300,EA
2018-11-15,86.0199966430664,88.27999877929688,84.86000061035156,88.25,3827400,EA
2018-11-16,87.44999694824219,87.87999725341797,84.9800033569336,85.97000122070312,4585300,EA
2018-11-19,86.0999984741211,86.20999908447266,82.72000122070312,83.04000091552734,4461800,EA
2018-11-20,80.81999969482422,83.43000030517578,80.41999816894531,83.0199966430664,5388800,EA
2018-11-21,83.94000244140625,85.4800033569336,83.43000030517578,84.0199966430664,3272900,EA
2018-11-23,83.81999969482422,84.25,82.41999816894531,82.66999816894531,1906800,EA
2018-11-26,83.5199966430664,85.01000213623047,82.48999786376953,84.93000030517578,5383800,EA
2018-11-27,84.68000030517578,85.66999816894531,83.23999786376953,85.04000091552734,3372200,EA
2018-11-28,85.51000213623047,86.31999969482422,83.91999816894531,85.9000015258789,4197200,EA
2018-11-29,85.08999633789062,87.23999786376953,84.62999725341797,86.38999938964844,3527300,EA
2018-11-30,86.30999755859375,86.83000183105469,83.7300033569336,84.06999969482422,5395500,EA
2018-12-03,85.80999755859375,86.63999938964844,83.33999633789062,84.0,5052200,EA
2018-12-04,83.44000244140625,84.88999938964844,81.0,81.18000030517578,5129500,EA
2018-12-06,79.94000244140625,83.87999725341797,79.5,83.87999725341797,5747500,EA
2018-12-07,83.77999877929688,85.13999938964844,82.22000122070312,82.5199966430664,4589100,EA
2018-12-10,82.33999633789062,84.5999984741211,82.30000305175781,83.7300033569336,3888400,EA
2018-12-11,85.12000274658203,85.31999969482422,82.7300033569336,83.44000244140625,3876700,EA
2018-12-12,84.31999969482422,85.37000274658203,82.91000366210938,82.98999786376953,3400500,EA
2018-12-13,83.91000366210938,83.94000244140625,80.77999877929688,80.86000061035156,5011100,EA
2018-12-14,79.81999969482422,81.94999694824219,79.13999938964844,80.16000366210938,5227600,EA
2018-12-17,80.13999938964844,82.0199966430664,78.4800033569336,79.2300033569336,4083500,EA
2018-12-18,79.68000030517578,81.80000305175781,79.37999725341797,80.0,6191100,EA
2018-12-19,80.02999877929688,81.22000122070312,77.33999633789062,78.36000061035156,6416600,EA
2018-12-20,77.68000030517578,79.38999938964844,76.45999908447266,77.44000244140625,5567700,EA
2018-12-21,78.30000305175781,79.45999908447266,75.62999725341797,76.56999969482422,7829900,EA
2018-12-24,75.76000213623047,77.4000015258789,74.37999725341797,74.72000122070312,2556900,EA
2018-12-26,75.19999694824219,77.94999694824219,73.91000366210938,77.88999938964844,3257300,EA
2018-12-27,77.11000061035156,79.45999908447266,76.76000213623047,79.43000030517578,4261000,EA
2018-12-28,79.95999908447266,80.29000091552734,78.30000305175781,79.30000305175781,2733600,EA
2018-12-31,80.0,80.37999725341797,78.30000305175781,78.91000366210938,2942400,EA
2019-01-02,77.22000122070312,80.63999938964844,77.19999694824219,80.37000274658203,3176600,EA
2019-01-03,79.44999694824219,80.3499984741211,77.62000274658203,78.70999908447266,3747100,EA
2019-01-04,80.81999969482422,85.25,80.04000091552734,84.41999816894531,7254400,EA
2019-01-07,84.88999938964844,88.0999984741211,83.44000244140625,87.58999633789062,6611300,EA
2019-01-08,88.45999908447266,89.73999786376953,87.69000244140625,89.0199966430664,6468300,EA
2019-01-09,89.80999755859375,90.98999786376953,87.88999938964844,88.91000366210938,4178800,EA
2019-01-10,88.79000091552734,91.44000244140625,88.5199966430664,91.01000213623047,4745600,EA
2019-01-11,90.66999816894531,91.58999633789062,89.91000366210938,90.69999694824219,3757600,EA
2019-01-14,89.62000274658203,89.9800033569336,88.41999816894531,88.58000183105469,3351500,EA
2019-01-15,88.95999908447266,89.58000183105469,88.37000274658203,89.48999786376953,2794600,EA
2019-01-16,88.0,90.08999633789062,85.95999908447266,89.91999816894531,6613100,EA
2019-01-17,87.94999694824219,89.8499984741211,87.6500015258789,89.30999755859375,4283300,EA
2019-01-18,90.30999755859375,93.16000366210938,90.2300033569336,92.5199966430664,5403600,EA
2019-01-22,91.68000030517578,91.98999786376953,90.01000213623047,91.30999755859375,4474700,EA
2019-01-23,91.93000030517578,92.0,88.44000244140625,89.12999725341797,4085900,EA
2019-01-24,89.36000061035156,91.55000305175781,88.52999877929688,91.4800033569336,3167900,EA
2019-01-25,92.44999694824219,92.9800033569336,90.87000274658203,91.73999786376953,4167700,EA
2019-01-28,89.44999694824219,90.6500015258789,88.6500015258789,90.47000122070312,4339500,EA
2019-01-29,89.88999938964844,89.88999938964844,86.81999969482422,87.23999786376953,3961400,EA
2019-01-30,87.62000274658203,89.2699966430664,86.8499984741211,89.2300033569336,3797800,EA
2019-01-31,89.9800033569336,92.80000305175781,89.55000305175781,92.23999786376953,4148200,EA
2019-02-01,92.19999694824219,92.80000305175781,90.83000183105469,91.22000122070312,2890300,EA
2019-02-04,91.05999755859375,91.06999969482422,88.19000244140625,88.43000030517578,5982500,EA
2019-02-05,89.05999755859375,92.8499984741211,88.88999938964844,92.5199966430664,11931400,EA
